Nombre del archivo,Placa,Placa detectada,errores,similaridad
"E1,CAM1,250211085151126,5435KMX,9940.jpg",5435KMX,5435KMX,[],1.0
"E1,CAM1,250211080428478,2716MHK,9999.jpg",2716MHK,2716MHK,[],1.0
"E1,CAM1,250211074321575,2527JYG,9953.jpg",2527JYG,2527JYG,[],1.0
"E1,CAM1,250211084955054,2386BXH,9930.jpg",2386BXH,2386BXH,[],1.0
"E1,CAM1,250211085235030,8123KTG,9999.jpg",8123KTG,8123KTG,[],1.0
"E1,CAM1,250211074512476,3930JJH,9998.jpg",3930JJH,3930JJH,[],1.0
"E1,CAM1,250211085915134,2448HNB,9999.jpg",2448HNB,2448HNB,[],1.0
"E1,CAM1,250211083157360,8763LVS,9970.jpg",8763LVS,8763LVS,[],1.0
"E1,CAM1,250211080942368,6448MNJ,9983.jpg",6448MNJ,6448MNJ,[],1.0
"E1,CAM1,250211085321856,8751LKB,9997.jpg",8751LKB,8751LKB,[],1.0
"E1,CAM1,250211084301419,8144GDY,9963.jpg",8144GDY,8144GDY,[],1.0
"E1,CAM1,250211192424070,1116LMR,9952.jpg",1116LMR,CIA6LMR,"['1->C', '1->I', '1->A']",0.5714285714285714
"E1,CAM1,250211194208374,4309HTJ,9989.jpg",4309HTJ,0309HTJ,['4->0'],0.8571428571428571
"E1,CAM1,250211195037379,0131CNV,9949.jpg",0131CNV,0131CNY,['V->Y'],0.8571428571428571
"E1,CAM1,250211192202828,8287DMH,9998.jpg",8287DMH,8287DMH,[],1.0
"E1,CAM1,250211200258637,2983FWS,9971.jpg",2983FWS,2983FIIS,"['W->I', 'S->I', '->S)']",0.8
"E1,CAM1,250211194113502,0692KRV,9997.jpg",0692KRV,0692KRV,[],1.0
"E1,CAM1,250211210311479,5129FVL,9647.jpg",5129FVL,1129FVL,['5->1'],0.8571428571428571
"E1,CAM1,250211193230107,4844LSV,9990.jpg",4844LSV,4844LSV,[],1.0
"E1,CAM1,250211192442210,3913GTJ,9998.jpg",3913GTJ,3913GTA,['J->A'],0.8571428571428571
"E1,CAM1,250211194246419,6039KKJ,9233.jpg",6039KKJ,6039KKT,['J->T'],0.8571428571428571
"E1,CAM1,250211171613190,8724CWV,9995.jpg",8724CWV,8724CWV,[],1.0
"E1,CAM1,250211183244497,7572LLF,9998.jpg",7572LLF,7572LLA,['F->A'],0.8571428571428571
"E1,CAM1,250211175307184,3682GWG,9999.jpg",3682GWG,0682BGW,"['3->0', 'G->B', 'W->G', 'G->W']",0.7142857142857143
"E1,CAM1,250211190838073,5273HVZ,9983.jpg",5273HVZ,5273HZ,"['V->Z', 'Z-> ']",0.9230769230769231
"E1,CAM1,250211174810809,0572TFZ,9643.jpg",0572TFZ,L7V,"['0->L', '5->7', '7->V', '2-> ', 'T-> ', 'F-> ', 'Z-> ']",0.2
"E1,CAM1,250211190213124,6903CKW,9430.jpg",6903CKW,6903CKL,['W->L'],0.8571428571428571
"E1,CAM1,250211180525802,5739HGW,10000.jpg",5739HGW,5739HGH,['W->H'],0.8571428571428571
"E1,CAM1,250211194842900,5339DBD,9925.jpg",5339DBD,5339DBD,[],1.0
"E1,CAM1,250211203059080,1542LYC,10000.jpg",1542LYC,0542LYC,['1->0'],0.8571428571428571
"E1,CAM1,250211210946006,1160KDS,9903.jpg",1160KDS,1160KDS,[],1.0
"E1,CAM1,250211182816012,0693LHB,9978.jpg",0693LHB,0693LHB,[],1.0
"E1,CAM1,250211185426633,4142DGP,9966.jpg",4142DGP,4142DGP,[],1.0
"E1,CAM1,250211211116548,4535GZD,9908.jpg",4535GZD,4535GZD,[],1.0
"E1,CAM1,250211204829744,7209LKF,9990.jpg",7209LKF,7209LKF,[],1.0
"E1,CAM1,250211173129502,1444MGM,10000.jpg",1444MGM,1444MGM,[],1.0
"E1,CAM1,250211183031348,6385KHW,9996.jpg",6385KHW,6385KHH,['W->H'],0.8571428571428571
"E1,CAM1,250211174115081,3877LLW,9982.jpg",3877LLW,8877LLU,"['3->8', 'W->U']",0.7142857142857143
"E1,CAM1,250211190226389,1133GZW,9992.jpg",1133GZW,1133620,"['G->6', 'Z->2', 'W->0']",0.5714285714285714
"E1,CAM1,250211204812167,7324MFB,9997.jpg",7324MFB,7324MFB,[],1.0
"E1,CAM1,250211175906462,8894MDH,9998.jpg",8894MDH,8894MDH,[],1.0
"E1,CAM1,250211204208498,---,0.jpg",---,12,"['-->1', '-->2', '--> ']",0.0
"E1,CAM1,250211174208656,6302CKY,9800.jpg",6302CKY,EKY6302,"['6->E', '3->K', '0->Y', '2->6', 'C->3', 'K->0', 'Y->2']",0.5714285714285714
"E1,CAM1,250211174831886,5435KMX,9998.jpg",5435KMX,5435KMX,[],1.0
"E1,CAM1,250211172950179,2249HSG,9991.jpg",2249HSG,2249SG,"['H->S', 'S->G', 'G-> ']",0.9230769230769231
"E1,CAM1,250211183235295,4299LDY,9999.jpg",4299LDY,4299LDY,[],1.0
"E1,CAM1,250211192732404,4948MXG,9973.jpg",4948MXG,4948MXG,[],1.0
"E1,CAM1,250211192530676,4702KMV,9978.jpg",4702KMV,4702KMV,[],1.0
"E1,CAM1,250211181533739,4443LDL,9773.jpg",4443LDL,4443LDL,[],1.0
"E1,CAM1,250211194541144,1371DHD,9998.jpg",1371DHD,1371HD,"['D->H', 'H->D', 'D-> ']",0.9230769230769231
"E1,CAM1,250211215528503,4936KPD,9979.jpg",4936KPD,4936KPD,[],1.0
"E1,CAM1,250211141410354,2983FWS,9999.jpg",2983FWS,2983FS,"['W->S', 'S-> ']",0.9230769230769231
"E1,CAM1,250211142334262,8067JGX,9941.jpg",8067JGX,8067NCX,"['J->N', 'G->C']",0.7142857142857143
"E1,CAM1,250211172346682,5636FWN,9530.jpg",5636FWN,5636FYN,['W->Y'],0.8571428571428571
"E1,CAM1,250211170842558,1361DDN,9998.jpg",1361DDN,1361JDN,['D->J'],0.8571428571428571
"E1,CAM1,250211143330184,4951JSG,9995.jpg",4951JSG,4951JSG,[],1.0
"E1,CAM1,250211143553677,9685MWV,9998.jpg",9685MWV,9685MLV,['W->L'],0.8571428571428571
"E1,CAM1,250211172936133,2731GVV,9985.jpg",2731GVV,7TT,"['2->7', '7->T', '3->T', '1-> ', 'G-> ', 'V-> ', 'V-> ']",0.2
"E1,CAM1,250211171855494,---,9634.jpg",---,284,"['-->2', '-->8', '-->4']",0.0
"E1,CAM1,250211170454116,0990JVC,9913.jpg",0990JVC,0990JVE,['C->E'],0.8571428571428571
"E1,CAM1,250211150212157,8485MSR,9963.jpg",8485MSR,8485MSR,[],1.0
"E1,CAM1,250211173605113,4944LNV,9999.jpg",4944LNV,4944LNV,[],1.0
"E1,CAM1,250211152326731,6194BWP,9992.jpg",6194BWP,6194BTP,['W->T'],0.8571428571428571
"E1,CAM1,250211194031613,3008GYN,9880.jpg",3008GYN,3008GYN,[],1.0
"E1,CAM1,250211170239201,SE5960DL,9915.jpg",SE5960DL,SE5960P2,"['D->P', 'L->2']",0.75
"E1,CAM1,250211162649048,3133DRL,9988.jpg",3133DRL,3133RL,"['D->R', 'R->L', 'L-> ']",0.9230769230769231
"E1,CAM1,250211154144611,3713MLT,9995.jpg",3713MLT,3713MLT,[],1.0
"E1,CAM1,250211171512022,0668JTT,9973.jpg",0668JTT,0668JTT,[],1.0
"E1,CAM1,250211142202236,6611MJN,9982.jpg",6611MJN,6611MJN,[],1.0
"E1,CAM1,250211163156048,---,9229.jpg",---,52061FL,"['-->5', '-->2', '-->0', '->61FL)']",0.0
"E1,CAM1,250211142728531,5273HVZ,9925.jpg",5273HVZ,5273HZ,"['V->Z', 'Z-> ']",0.9230769230769231
"E1,CAM1,250211161007647,8025KBP,9992.jpg",8025KBP,8025KBP,[],1.0
"E1,CAM1,250211173049863,8618JXS,9975.jpg",8618JXS,8518JXS,['6->5'],0.8571428571428571
"E1,CAM1,250211165126174,0301DYP,9952.jpg",0301DYP,0301DYP,[],1.0
"E1,CAM1,250211173806450,8857GSZ,9998.jpg",8857GSZ,88576SZ,['G->6'],0.8571428571428571
"E1,CAM1,250211172128658,7015BFG,9979.jpg",7015BFG,7015BFD,['G->D'],0.8571428571428571
"E1,CAM1,250211171844401,0350KFV,9994.jpg",0350KFV,0350KFV,[],1.0
"E1,CAM1,250211175130783,6093MDR,9984.jpg",6093MDR,6093MDR,[],1.0
"E1,CAM1,250211180502084,7027KJG,9992.jpg",7027KJG,7027KJG,[],1.0
"E1,CAM1,250211150236202,4885BXR,9985.jpg",4885BXR,4885BXR,[],1.0
"E1,CAM1,250211154235265,4533LGL,9976.jpg",4533LGL,533LGL,"['4->5', '5->3', '3->L', 'L->G', 'G->L', 'L-> ']",0.9230769230769231
"E1,CAM1,250211135126894,1284MXS,9997.jpg",1284MXS,1284MXG,['S->G'],0.8571428571428571
"E1,CAM1,250211124942678,8510CTZ,9953.jpg",8510CTZ,8510C1Z,['T->1'],0.8571428571428571
"E1,CAM1,250211130903680,4539JXL,9807.jpg",4539JXL,4539JXL,[],1.0
"E1,CAM1,250211141726281,0477BYD,9975.jpg",0477BYD,0477BYD,[],1.0
"E1,CAM1,250211123849556,0428MMX,9993.jpg",0428MMX,0428MMX,[],1.0
"E1,CAM1,250211141029491,6598KJF,9957.jpg",6598KJF,5598KJF,['6->5'],0.8571428571428571
"E1,CAM1,250211140118019,0245FVZ,9998.jpg",0245FVZ,00245F1Z,"['2->0', '4->2', '5->4', 'F->5', 'V->F', 'Z->1', '->Z)']",0.8
"E1,CAM1,250211130230091,9166MXR,10000.jpg",9166MXR,9166MXR,[],1.0
"E1,CAM1,250211132625613,3499LDX,9980.jpg",3499LDX,0499BLD,"['3->0', 'L->B', 'D->L', 'X->D']",0.7142857142857143
"E1,CAM1,250211131129597,8485MSR,9979.jpg",8485MSR,8485MSR,[],1.0
"E1,CAM1,250211135417573,7161JWD,9802.jpg",7161JWD,7161JMD,['W->M'],0.8571428571428571
"E1,CAM1,250211140523929,4378KGC,10000.jpg",4378KGC,4378KGC,[],1.0
"E1,CAM1,250211140247983,4936KPD,9977.jpg",4936KPD,4936KPD,[],1.0
"E1,CAM1,250211134642581,4213DYK,9999.jpg",4213DYK,4213DYK,[],1.0
"E1,CAM1,250211135439509,5429HWM,9988.jpg",5429HWM,5429HHM,['W->H'],0.8571428571428571
"E1,CAM1,250211170407431,6088HZW,9997.jpg",6088HZW,6088HZE,['W->E'],0.8571428571428571
"E1,CAM1,250211131629347,4789DWL,9996.jpg",4789DWL,4789DWL,[],1.0
"E1,CAM1,250211133031366,7031CVG,9991.jpg",7031CVG,7031CG,"['V->G', 'G-> ']",0.9230769230769231
"E1,CAM1,250211140057552,5937LBR,9977.jpg",5937LBR,5937LBR,[],1.0
"E1,CAM1,250211145611894,2824KDK,9946.jpg",2824KDK,2824KDK,[],1.0
"E1,CAM1,250211142041912,4299LDY,10000.jpg",4299LDY,4299LDY,[],1.0
"E1,CAM1,250211132818156,0301DYP,9975.jpg",0301DYP,0301DYP,[],1.0
"E1,CAM1,250211130442162,9851CTJ,9999.jpg",9851CTJ,9851CIJ,['T->I'],0.8571428571428571
"E1,CAM1,250211132029085,4691KZF,10000.jpg",4691KZF,4691KZF,[],1.0
"E1,CAM1,250211133525147,1630JDJ,9998.jpg",1630JDJ,1630JDJ,[],1.0
"E1,CAM1,250211140457992,2479HSL,9756.jpg",2479HSL,3479HSH,"['2->3', 'L->H']",0.7142857142857143
"E1,CAM1,250211135818169,3627LLX,9999.jpg",3627LLX,3627LLX,[],1.0
"E1,CAM1,250211130458396,6554KWY,9999.jpg",6554KWY,6554KHY,['W->H'],0.8571428571428571
"E1,CAM1,250211124014208,4936KPD,9966.jpg",4936KPD,4936KPD,[],1.0
"E1,CAM1,250211122045331,4144MJZ,10000.jpg",4144MJZ,4144MJZ,[],1.0
"E1,CAM1,250211122136969,6167GPN,10000.jpg",6167GPN,6167GPN,[],1.0
"E1,CAM1,250211104944288,1968LWK,9960.jpg",1968LWK,4968LWK,['1->4'],0.8571428571428571
"E1,CAM1,250211130916039,8380HWY,9634.jpg",8380HWY,8380HM,"['W->M', 'Y-> ']",0.7692307692307693
"E1,CAM1,250211115425242,1228GWM,9955.jpg",1228GWM,1228GUM,['W->U'],0.8571428571428571
"E1,CAM1,250211114729186,0420JKK,9451.jpg",0420JKK,0020JKK,['4->0'],0.8571428571428571
"E1,CAM1,250211124003162,3909FMH,9998.jpg",3909FMH,3909FMH,[],1.0
"E1,CAM1,250211121826245,6562DTW,9978.jpg",6562DTW,DTQ6562,"['6->D', '5->T', '6->Q', '2->6', 'D->5', 'T->6', 'W->2']",0.5714285714285714
"E1,CAM1,250211115615377,Z9086I,9634.jpg",Z9086I,2908GH,"['Z->2', '6->G', 'I->H']",0.5
"E1,CAM1,250211105823886,1299GMW,9988.jpg",1299GMW,1299GMM,['W->M'],0.8571428571428571
"E1,CAM1,250211104411774,3031LTV,9828.jpg",3031LTV,TLTV303,"['3->T', '0->L', '3->T', '1->V', 'L->3', 'T->0', 'V->3']",0.42857142857142855
"E1,CAM1,250211113737779,9897FHV,9950.jpg",9897FHV,9897FH,['V-> '],0.9230769230769231
"E1,CAM1,250211130308745,8770HSJ,9983.jpg",8770HSJ,8770HS,['J-> '],0.9230769230769231
"E1,CAM1,250211123755325,1236KHR,10000.jpg",1236KHR,1236KHR,[],1.0
"E1,CAM1,250211111920258,4003JXT,9957.jpg",4003JXT,4003JXT,[],1.0
"E1,CAM1,250211113313621,8744JCJ,10000.jpg",8744JCJ,8744JCJ,[],1.0
"E1,CAM1,250211115535113,5994TVV,9947.jpg",5994TVV,5994MI,"['T->M', 'V->I', 'V-> ']",0.6153846153846154
"E1,CAM1,250211114028754,3104KMR,9969.jpg",3104KMR,3104KMR,[],1.0
"E1,CAM1,250211135009882,0466GPZ,9370.jpg",0466GPZ,4815CPZ,"['0->4', '4->8', '6->1', '6->5', 'G->C']",0.42857142857142855
"E1,CAM1,250211134946149,5702GLG,9991.jpg",5702GLG,57026LG,['G->6'],0.8571428571428571
"E1,CAM1,250211130836869,9121LRG,9952.jpg",9121LRG,0124LRG,"['9->0', '1->4']",0.7142857142857143
"E1,CAM1,250211113901290,8354MKR,9990.jpg",8354MKR,8354MKR,[],1.0
"E1,CAM1,250211124325885,0788MFK,9996.jpg",0788MFK,0788MFK,[],1.0
"E1,CAM1,250211125929819,2178JFV,9922.jpg",2178JFV,2178JFV,[],1.0
"E1,CAM1,250211114514036,3330FND,9905.jpg",3330FND,3330FND,[],1.0
"E1,CAM1,250211100517693,3817FWZ,9951.jpg",3817FWZ,3817FIZ,['W->I'],0.8571428571428571
"E1,CAM1,250211113300887,2659MBH,9996.jpg",2659MBH,2659MBH,[],1.0
"E1,CAM1,250211122510661,4213DYK,9999.jpg",4213DYK,4213DYK,[],1.0
"E1,CAM1,250211120126501,---,9544.jpg",---,AT3JB,"['-->A', '-->T', '-->3', '->JB)']",0.0
"E1,CAM1,250211112620455,6366FKT,10000.jpg",6366FKT,6366FKI,['T->I'],0.8571428571428571
"E1,CAM1,250211122724232,2218HTT,9628.jpg",2218HTT,1228HTZ,"['2->1', '1->2', 'T->Z']",0.7142857142857143
"E1,CAM1,250211121838182,3817FWZ,9953.jpg",3817FWZ,3817FIZ,['W->I'],0.8571428571428571
"E1,CAM1,250211125245809,9947KRT,9961.jpg",9947KRT,9947KRG,['T->G'],0.8571428571428571
"E1,CAM1,250211124749622,1095HTC,9768.jpg",1095HTC,0005DGH,"['1->0', '9->0', 'H->D', 'T->G', 'C->H']",0.42857142857142855
"E1,CAM1,250211110531708,---,0.jpg",---,49941HICP,"['-->4', '-->9', '-->9', '->41HICP)']",0.0
"E1,CAM1,250211100709328,4003JXT,9967.jpg",4003JXT,0003ZJX,"['4->0', 'J->Z', 'X->J', 'T->X']",0.7142857142857143
"E1,CAM1,250211093510288,0164JPJ,9953.jpg",0164JPJ,0164JPJ,[],1.0
"E1,CAM1,250211094229780,3620JYK,9948.jpg",3620JYK,3620JYX,['K->X'],0.8571428571428571
"E1,CAM1,250211094155220,4582MBP,9992.jpg",4582MBP,4582MBP,[],1.0
"E1,CAM1,250211093452866,---,9618.jpg",---,0236,"['-->0', '-->2', '-->3', '->6)']",0.0
"E1,CAM1,250211094007397,A2130Y,9583.jpg",A2130Y,L213DY,"['A->L', '0->D']",0.6666666666666666
"E1,CAM1,250211093624018,---,9646.jpg",---,8961,"['-->8', '-->9', '-->6', '->1)']",0.0
"E1,CAM1,250210192714397,0731JGX,9970.jpg",0731JGX,0731JGX,[],1.0
"E1,CAM1,250210181312581,9036HGK,9998.jpg",9036HGK,9036HGK,[],1.0
"E1,CAM1,250210183750316,SE3395DB,9942.jpg",SE3395DB,SE3395DB,[],1.0
"E1,CAM1,250210190759300,1129HVR,9999.jpg",1129HVR,1129HVR,[],1.0
"E1,CAM1,250210185520621,6735JJS,9995.jpg",6735JJS,6735JJS,[],1.0
"E1,CAM1,250210182507950,9885KPP,9999.jpg",9885KPP,9885KPP,[],1.0
"E1,CAM1,250210191940295,9645KGF,9992.jpg",9645KGF,9645KGF,[],1.0
"E1,CAM1,250210183821393,6436LRJ,9999.jpg",6436LRJ,6436LRJ,[],1.0
"E1,CAM1,250210192214677,4114LNV,9991.jpg",4114LNV,4114LNV,[],1.0
"E1,CAM1,250210192114883,9851CTJ,9985.jpg",9851CTJ,9851CTJ,[],1.0
"E1,CAM1,250210184954700,2066HFL,9996.jpg",2066HFL,2066HFL,[],1.0
"E1,CAM1,250210182219693,4299LDY,9985.jpg",4299LDY,4299LDY,[],1.0
"E1,CAM1,250210183125868,1337JTC,9998.jpg",1337JTC,1337JTC,[],1.0
"E1,CAM1,250210182806269,9617MPC,9990.jpg",9617MPC,9617MPC,[],1.0
"E1,CAM1,250210192743176,9790JCB,9746.jpg",9790JCB,9790JCB,[],1.0
"E1,CAM1,250210193351188,2360KWN,9951.jpg",2360KWN,2360KWN,[],1.0
"E1,CAM1,250210194745597,8224MNH,9995.jpg",8224MNH,8224MNH,[],1.0
"E1,CAM1,250210185338001,1786LBX,9949.jpg",1786LBX,1786LBX,[],1.0
"E1,CAM1,250210183532933,3602MPT,9916.jpg",3602MPT,3602MPT,[],1.0
"E1,CAM1,250210163046074,3930JJH,9998.jpg",3930JJH,3930JJH,[],1.0
"E1,CAM1,250210172720584,0249KVR,9794.jpg",0249KVR,0249KVR,[],1.0
"E1,CAM1,250210181257879,4321JGX,9998.jpg",4321JGX,4321JGX,[],1.0
"E1,CAM1,250210171738692,5768DCM,9999.jpg",5768DCM,5768DCM,[],1.0
"E1,CAM1,250210184259425,9523MMW,9999.jpg",9523MMW,9523MMW,[],1.0
"E1,CAM1,250210190539245,6662HTL,9998.jpg",6662HTL,6662HTL,[],1.0
"E1,CAM1,250210172429905,8852MDJ,9999.jpg",8852MDJ,8852MDJ,[],1.0
"E1,CAM1,250210181247004,4688MVY,9999.jpg",4688MVY,4688MVY,[],1.0
"E1,CAM1,250210184131492,6253JWJ,9972.jpg",6253JWJ,6253JWJ,[],1.0
"E1,CAM1,250210171420897,2125KNG,9982.jpg",2125KNG,2125KNG,[],1.0
"E1,CAM1,250210195136210,5287HMG,9957.jpg",5287HMG,5287HMG,[],1.0
"E1,CAM1,250210191706178,7814HYM,9985.jpg",7814HYM,7814HYM,[],1.0
"E1,CAM1,250210181218412,0346KPM,9997.jpg",0346KPM,0346KPM,[],1.0
"E1,CAM1,250210174229458,0346KPM,9994.jpg",0346KPM,0346KPM,[],1.0
"E1,CAM1,250210193116305,9819LBJ,9954.jpg",9819LBJ,9819LBJ,[],1.0
"E1,CAM1,250210194332329,2308JRH,9949.jpg",2308JRH,2308JRH,[],1.0
"E1,CAM1,250210183310081,1782GZM,10000.jpg",1782GZM,1782GZM,[],1.0
"E1,CAM1,250210165034777,5093GNX,9990.jpg",5093GNX,5093GNX,[],1.0
"E1,CAM1,250210180159304,3710HXS,9996.jpg",3710HXS,3710HXS,[],1.0
"E1,CAM1,250210192130070,7370GYF,9971.jpg",7370GYF,7370GYF,[],1.0
"E1,CAM1,250210185857891,1636KLW,9769.jpg",1636KLW,1636KLW,[],1.0
"E1,CAM1,250210174116712,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"E1,CAM1,250210171523684,2235FSR,9722.jpg",2235FSR,2235FSR,[],1.0
"E1,CAM1,250210180145945,1046KSB,9934.jpg",1046KSB,1046KSB,[],1.0
"E1,CAM1,250210172048120,1959MRS,9795.jpg",1959MRS,1959MRS,[],1.0
"E1,CAM1,250210181427061,3106HCF,9994.jpg",3106HCF,3106HCF,[],1.0
"E1,CAM1,250210174143070,0352HRB,9997.jpg",0352HRB,0352HRB,[],1.0
"E1,CAM1,250210182126618,8551LTM,9955.jpg",8551LTM,8551LTM,[],1.0
"E1,CAM1,250210174339377,7334KWR,9996.jpg",7334KWR,7334KWR,[],1.0
"E1,CAM1,250210165057963,9887FLR,9968.jpg",9887FLR,9887FLR,[],1.0
"E1,CAM1,250210174517184,1035HMF,9982.jpg",1035HMF,1035HMF,[],1.0
"E1,CAM1,250210175101744,7259MTZ,9919.jpg",7259MTZ,7259MTZ,[],1.0
"E1,CAM1,250210161523044,8954GPK,9994.jpg",8954GPK,8954GPK,[],1.0
"E1,CAM1,250210171207960,7523BSP,9954.jpg",7523BSP,7523BSP,[],1.0
"E1,CAM1,250210174654398,0011KTS,9932.jpg",0011KTS,0011KTS,[],1.0
"E1,CAM1,250210160839205,7324MFB,9990.jpg",7324MFB,7324MFB,[],1.0
"E1,CAM1,250210150553420,7148JJY,9991.jpg",7148JJY,7148JJY,[],1.0
"E1,CAM1,250210145015373,0228MSZ,9992.jpg",0228MSZ,0228MSZ,[],1.0
"E1,CAM1,250210163337832,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"E1,CAM1,250210145239006,8545HCB,9780.jpg",8545HCB,8545HCB,[],1.0
"E1,CAM1,250210145753214,6611MJN,9951.jpg",6611MJN,6611MJN,[],1.0
"E1,CAM1,250210145004155,1165KGJ,9815.jpg",1165KGJ,1165KGJ,[],1.0
"E1,CAM1,250210161046558,0315JKY,9998.jpg",0315JKY,0315JKY,[],1.0
"E1,CAM1,250210144921438,7418FZH,10000.jpg",7418FZH,7418FZH,[],1.0
"E1,CAM1,250210155447296,4688MVY,9999.jpg",4688MVY,4688MVY,[],1.0
"E1,CAM1,250210145247771,5435KMX,9968.jpg",5435KMX,5435KMX,[],1.0
"E1,CAM1,250210161813753,9282MTB,9937.jpg",9282MTB,9282MTB,[],1.0
"E1,CAM1,250210141131557,5460JJS,9696.jpg",5460JJS,5460JJS,[],1.0
"E1,CAM1,250210145416298,5273HVZ,9987.jpg",5273HVZ,5273HVZ,[],1.0
"E1,CAM1,250210160825925,8677KDF,9999.jpg",8677KDF,8677KDF,[],1.0
"E1,CAM1,250210173251817,9889GVN,9999.jpg",9889GVN,9889GVN,[],1.0
"E1,CAM1,250210142813785,0731JGX,9967.jpg",0731JGX,0731JGX,[],1.0
"E1,CAM1,250210162650773,6340JYF,9944.jpg",6340JYF,6340JYF,[],1.0
"E1,CAM1,250210172059244,8316KWX,9997.jpg",8316KWX,8316KWX,[],1.0
"E1,CAM1,250210152126838,9891LMW,9995.jpg",9891LMW,9891LMW,[],1.0
"E1,CAM1,250210143952343,7576HTZ,9976.jpg",7576HTZ,7576HTZ,[],1.0
"E1,CAM1,250210162706913,6968MLH,9992.jpg",6968MLH,6968MLH,[],1.0
"E1,CAM1,250210143332691,7537MBP,9986.jpg",7537MBP,7537MBP,[],1.0
"E1,CAM1,250210151234787,8491FLZ,9999.jpg",8491FLZ,8491FLZ,[],1.0
"E1,CAM1,250210143446065,9962LLM,9989.jpg",9962LLM,9962LLM,[],1.0
"E1,CAM1,250210132446797,2308JRH,9994.jpg",2308JRH,2308JRH,[],1.0
"E1,CAM1,250210135307630,5702GLG,9982.jpg",5702GLG,5702GLG,[],1.0
"E1,CAM1,250210135616105,6278MRZ,9999.jpg",6278MRZ,6278MRZ,[],1.0
"E1,CAM1,250210130030805,6027LPD,9995.jpg",6027LPD,6027LPD,[],1.0
"E1,CAM1,250210134741991,5017LKP,9994.jpg",5017LKP,5017LKP,[],1.0
"E1,CAM1,250210133142806,6577MXL,9943.jpg",6577MXL,6577MXL,[],1.0
"E1,CAM1,250210141315051,9481LFG,9997.jpg",9481LFG,9481LFG,[],1.0
"E1,CAM1,250210151154914,3288KSF,9938.jpg",3288KSF,3288KSF,[],1.0
"E1,CAM1,250210131230429,6554KWY,9997.jpg",6554KWY,6554KWY,[],1.0
"E1,CAM1,250210142053871,5598KJF,9931.jpg",5598KJF,5598KJF,[],1.0
"E1,CAM1,250210135453327,2824KDK,9981.jpg",2824KDK,2824KDK,[],1.0
"E1,CAM1,250210133805239,9225GSP,9979.jpg",9225GSP,9225GSP,[],1.0
"E1,CAM1,250210155500514,7677MDJ,9646.jpg",7677MDJ,7677MDJ,[],1.0
"E1,CAM1,250210190902015,7737KPL,9952.jpg",7737KPL,7737KPL,[],1.0
"E1,CAM1,250210141712179,4533LGL,9920.jpg",4533LGL,4533LGL,[],1.0
"E1,CAM1,250210133208821,1116JMM,10000.jpg",1116JMM,1116JMM,[],1.0
"E1,CAM1,250210141016873,9581KZS,9986.jpg",9581KZS,9581KZS,[],1.0
"E1,CAM1,250210134205539,8101HMB,9997.jpg",8101HMB,8101HMB,[],1.0
"E1,CAM1,250210142557027,8485MSR,9980.jpg",8485MSR,8485MSR,[],1.0
"E1,CAM1,250210132257412,3270MSG,9998.jpg",3270MSG,3270MSG,[],1.0
"E1,CAM1,250210135814661,3841HTP,10000.jpg",3841HTP,3841HTP,[],1.0
"E1,CAM1,250210134915001,8898JZN,9963.jpg",8898JZN,8898JZN,[],1.0
"E1,CAM1,250210142105292,1022LFJ,9990.jpg",1022LFJ,1022LFJ,[],1.0
"E1,CAM1,250210133523060,3437KYS,9998.jpg",3437KYS,3437KYS,[],1.0
"E1,CAM1,250210175402422,6030LDR,9994.jpg",6030LDR,6030LDR,[],1.0
"E1,CAM1,250210134658837,9809HFV,9209.jpg",9809HFV,9809HFV,[],1.0
"E1,CAM1,250210134844097,9842HYC,10000.jpg",9842HYC,9842HYC,[],1.0
"E1,CAM1,250210134154962,1725MGP,9977.jpg",1725MGP,1725MGP,[],1.0
"E1,CAM1,250210120113913,1621LDX,9982.jpg",1621LDX,1621LDX,[],1.0
"E1,CAM1,250210121606710,0517JYT,9676.jpg",0517JYT,0517JYT,[],1.0
"E1,CAM1,250210133829066,2212MDK,10000.jpg",2212MDK,2212MDK,[],1.0
"E1,CAM1,250210123125787,8494MWW,9997.jpg",8494MWW,8494MWW,[],1.0
"E1,CAM1,250210135114901,5960HPT,9990.jpg",5960HPT,5960HPT,[],1.0
"E1,CAM1,250210131316223,4923KNC,9998.jpg",4923KNC,4923KNC,[],1.0
"E1,CAM1,250210122957901,5287KYJ,9999.jpg",5287KYJ,5287KYJ,[],1.0
"E1,CAM1,250210123454714,1626GRZ,9994.jpg",1626GRZ,1626GRZ,[],1.0
"E1,CAM1,250210123300766,8603FWS,9994.jpg",8603FWS,8603FWS,[],1.0
"E1,CAM1,250210125026555,0327HKM,9998.jpg",0327HKM,0327HKM,[],1.0
"E1,CAM1,250210121546727,4970LSB,9944.jpg",4970LSB,4970LSB,[],1.0
"E1,CAM1,250210121623881,8520MXJ,9998.jpg",8520MXJ,8520MXJ,[],1.0
"E1,CAM1,250210132530013,5139MHV,9995.jpg",5139MHV,5139MHV,[],1.0
"E1,CAM1,250210123908107,8888JXN,9926.jpg",8888JXN,8888JXN,[],1.0
"E1,CAM1,250210133152774,0831HTG,9931.jpg",0831HTG,0831HTG,[],1.0
"E1,CAM1,250210134604902,5839GXB,9987.jpg",5839GXB,5839GXB,[],1.0
